time,TT_mean,Scenario
10:35:00,52.7325591,ARM On: Jul 2023
10:40:00,52.79963647,ARM On: Jul 2023
10:45:00,52.57897001,ARM On: Jul 2023
10:50:00,52.46249292,ARM On: Jul 2023
10:55:00,51.87931007,ARM On: Jul 2023
11:00:00,51.33427327,ARM On: Jul 2023
11:05:00,50.41587727,ARM On: Jul 2023
11:10:00,50.11342878,ARM On: Jul 2023
11:15:00,49.9533435,ARM On: Jul 2023
11:20:00,50.09618314,ARM On: Jul 2023
11:25:00,49.88626766,ARM On: Jul 2023
11:30:00,49.78444196,ARM On: Jul 2023
11:35:00,49.70318426,ARM On: Jul 2023
11:40:00,49.91219853,ARM On: Jul 2023
11:45:00,49.87139306,ARM On: Jul 2023
11:50:00,49.19611847,ARM On: Jul 2023
11:55:00,48.68056251,ARM On: Jul 2023
12:00:00,48.4864286,ARM On: Jul 2023
12:05:00,48.10476265,ARM On: Jul 2023
12:10:00,48.38892579,ARM On: Jul 2023
12:15:00,48.49864853,ARM On: Jul 2023
12:20:00,48.32555768,ARM On: Jul 2023
12:25:00,48.27174089,ARM On: Jul 2023
12:30:00,48.04116827,ARM On: Jul 2023
12:35:00,48.0559065,ARM On: Jul 2023
12:40:00,47.8990224,ARM On: Jul 2023
12:45:00,47.74013447,ARM On: Jul 2023
12:50:00,47.7341653,ARM On: Jul 2023
12:55:00,47.73309334,ARM On: Jul 2023
13:00:00,47.43507401,ARM On: Jul 2023
13:05:00,47.22050309,ARM On: Jul 2023
13:10:00,47.16748452,ARM On: Jul 2023
13:15:00,47.44236201,ARM On: Jul 2023
13:20:00,47.43403456,ARM On: Jul 2023
13:25:00,47.24163693,ARM On: Jul 2023
13:30:00,47.45882993,ARM On: Jul 2023
13:35:00,47.63107482,ARM On: Jul 2023
13:40:00,47.96497909,ARM On: Jul 2023
13:45:00,48.3693007,ARM On: Jul 2023
13:50:00,49.18974528,ARM On: Jul 2023
13:55:00,48.98517365,ARM On: Jul 2023
14:00:00,48.51043563,ARM On: Jul 2023
14:05:00,48.80005537,ARM On: Jul 2023
14:10:00,49.21095623,ARM On: Jul 2023
14:15:00,49.63951595,ARM On: Jul 2023
14:20:00,50.13285406,ARM On: Jul 2023
14:25:00,50.17390189,ARM On: Jul 2023
14:30:00,49.96052931,ARM On: Jul 2023
14:35:00,49.71699983,ARM On: Jul 2023
14:40:00,50.83871445,ARM On: Jul 2023
14:45:00,52.08720283,ARM On: Jul 2023
14:50:00,52.83039117,ARM On: Jul 2023
14:55:00,52.66614872,ARM On: Jul 2023
15:00:00,52.09931442,ARM On: Jul 2023
15:05:00,51.87912876,ARM On: Jul 2023
15:10:00,52.08231541,ARM On: Jul 2023
15:15:00,53.04144149,ARM On: Jul 2023
15:20:00,53.75203807,ARM On: Jul 2023
15:25:00,53.43243977,ARM On: Jul 2023
15:30:00,52.91977568,ARM On: Jul 2023
15:35:00,52.88544485,ARM On: Jul 2023
15:40:00,53.85690989,ARM On: Jul 2023
15:45:00,55.52924603,ARM On: Jul 2023
15:50:00,56.29330983,ARM On: Jul 2023
15:55:00,56.07464847,ARM On: Jul 2023
16:00:00,55.71209336,ARM On: Jul 2023
16:05:00,55.63733477,ARM On: Jul 2023
16:10:00,56.11353561,ARM On: Jul 2023
16:15:00,57.42445063,ARM On: Jul 2023
16:20:00,58.42016247,ARM On: Jul 2023
16:25:00,59.18471957,ARM On: Jul 2023
16:30:00,59.87230113,ARM On: Jul 2023
16:35:00,60.02005263,ARM On: Jul 2023
16:40:00,61.04462577,ARM On: Jul 2023
