time,TT_mean,Scenario
7:25:00,47.45744224,ARM On: Jul 2023
7:30:00,48.45389343,ARM On: Jul 2023
7:35:00,49.1765754,ARM On: Jul 2023
7:40:00,49.90720294,ARM On: Jul 2023
7:45:00,51.36161513,ARM On: Jul 2023
7:50:00,51.55302509,ARM On: Jul 2023
7:55:00,51.43542102,ARM On: Jul 2023
8:00:00,50.98420442,ARM On: Jul 2023
8:05:00,50.18664913,ARM On: Jul 2023
8:10:00,50.34262106,ARM On: Jul 2023
8:15:00,51.12261195,ARM On: Jul 2023
8:20:00,51.5331089,ARM On: Jul 2023
8:25:00,52.05501533,ARM On: Jul 2023
8:30:00,51.62282849,ARM On: Jul 2023
8:35:00,52.2419424,ARM On: Jul 2023
8:40:00,52.2386319,ARM On: Jul 2023
8:45:00,52.42146787,ARM On: Jul 2023
8:50:00,52.29760232,ARM On: Jul 2023
8:55:00,51.86690643,ARM On: Jul 2023
9:00:00,51.02740588,ARM On: Jul 2023
9:05:00,50.88233843,ARM On: Jul 2023
9:10:00,50.54687008,ARM On: Jul 2023
9:15:00,49.8847379,ARM On: Jul 2023
9:20:00,49.25123314,ARM On: Jul 2023
9:25:00,48.9007929,ARM On: Jul 2023
9:30:00,48.47644899,ARM On: Jul 2023
9:35:00,48.44638367,ARM On: Jul 2023
9:40:00,48.2964139,ARM On: Jul 2023
9:45:00,48.2290244,ARM On: Jul 2023
9:50:00,48.17150351,ARM On: Jul 2023
9:55:00,47.93943185,ARM On: Jul 2023
10:00:00,47.50024026,ARM On: Jul 2023
10:05:00,47.23622194,ARM On: Jul 2023
10:10:00,47.11645745,ARM On: Jul 2023
10:15:00,46.83765492,ARM On: Jul 2023
10:20:00,46.70101064,ARM On: Jul 2023
10:25:00,46.98392146,ARM On: Jul 2023
10:30:00,46.83133848,ARM On: Jul 2023
10:35:00,47.09888764,ARM On: Jul 2023
10:40:00,47.0431633,ARM On: Jul 2023
10:45:00,46.98579169,ARM On: Jul 2023
10:50:00,47.05755766,ARM On: Jul 2023
10:55:00,46.7081733,ARM On: Jul 2023
11:00:00,46.68518362,ARM On: Jul 2023
11:05:00,46.40654413,ARM On: Jul 2023
11:10:00,46.31922292,ARM On: Jul 2023
11:15:00,46.45656355,ARM On: Jul 2023
11:20:00,46.49725463,ARM On: Jul 2023
11:25:00,46.52607393,ARM On: Jul 2023
11:30:00,46.4305565,ARM On: Jul 2023
11:35:00,46.50593686,ARM On: Jul 2023
11:40:00,46.81138918,ARM On: Jul 2023
11:45:00,46.85804122,ARM On: Jul 2023
11:50:00,46.85807333,ARM On: Jul 2023
11:55:00,46.56703815,ARM On: Jul 2023
12:00:00,46.61580208,ARM On: Jul 2023
12:05:00,46.83291918,ARM On: Jul 2023
12:10:00,46.74013968,ARM On: Jul 2023
12:15:00,46.82699419,ARM On: Jul 2023
12:20:00,46.95973316,ARM On: Jul 2023
12:25:00,47.27451086,ARM On: Jul 2023
12:30:00,47.67654394,ARM On: Jul 2023
12:35:00,47.59571823,ARM On: Jul 2023
12:40:00,47.52966609,ARM On: Jul 2023
12:45:00,47.79913763,ARM On: Jul 2023
12:50:00,47.93424063,ARM On: Jul 2023
12:55:00,48.02854623,ARM On: Jul 2023
13:00:00,48.09597297,ARM On: Jul 2023
13:05:00,47.97383332,ARM On: Jul 2023
13:10:00,48.07623294,ARM On: Jul 2023
13:15:00,48.32261822,ARM On: Jul 2023
13:20:00,48.24902344,ARM On: Jul 2023
13:25:00,48.73593135,ARM On: Jul 2023
13:30:00,48.71925788,ARM On: Jul 2023
13:35:00,49.13591702,ARM On: Jul 2023
13:40:00,49.06897122,ARM On: Jul 2023
13:45:00,49.8169764,ARM On: Jul 2023
13:50:00,50.45519088,ARM On: Jul 2023
13:55:00,50.8601552,ARM On: Jul 2023
14:00:00,51.35319788,ARM On: Jul 2023
14:05:00,51.79222714,ARM On: Jul 2023
14:10:00,52.23204978,ARM On: Jul 2023
14:15:00,52.93123606,ARM On: Jul 2023
14:20:00,53.88998436,ARM On: Jul 2023
14:25:00,54.47967299,ARM On: Jul 2023
14:30:00,55.48406871,ARM On: Jul 2023
14:35:00,56.13346418,ARM On: Jul 2023
14:40:00,57.00465445,ARM On: Jul 2023
14:45:00,58.77588322,ARM On: Jul 2023
14:50:00,59.77566011,ARM On: Jul 2023
14:55:00,59.68196855,ARM On: Jul 2023
15:00:00,59.3939684,ARM On: Jul 2023
15:05:00,58.64975992,ARM On: Jul 2023
15:10:00,58.4829428,ARM On: Jul 2023
15:15:00,59.32594463,ARM On: Jul 2023
15:20:00,60.86000223,ARM On: Jul 2023
15:25:00,61.33907734,ARM On: Jul 2023
15:30:00,62.05714859,ARM On: Jul 2023
15:35:00,62.44500468,ARM On: Jul 2023
15:40:00,63.1777937,ARM On: Jul 2023
15:45:00,64.0987137,ARM On: Jul 2023
15:50:00,64.95553625,ARM On: Jul 2023
15:55:00,65.12351789,ARM On: Jul 2023
16:00:00,64.66947332,ARM On: Jul 2023
16:05:00,64.10465325,ARM On: Jul 2023
16:10:00,64.25316033,ARM On: Jul 2023
16:15:00,65.34868077,ARM On: Jul 2023
16:20:00,66.5461697,ARM On: Jul 2023
16:25:00,67.14058144,ARM On: Jul 2023
16:30:00,68.10212008,ARM On: Jul 2023
16:35:00,68.45020314,ARM On: Jul 2023
16:40:00,68.01513539,ARM On: Jul 2023
